,번호,발전기명,설비용량(MW),광역지역,세부지역,latitude,longitude,지점0,지점번호0,latitude(지점)0,longitude(지점)0,지점1,지점번호1,latitude(지점)1,longitude(지점)1,지점2,지점번호2,latitude(지점)2,longitude(지점)2
806,56412,KT부산물류센터 태양광,0.75888,부산,부산 강서구 가달1로,35.137558,128.87261999999998,거제,294,34.88818,128.60459,김해시,253,35.22981,128.89075,부산,159,35.10468,129.03203
807,26230,부산신호르노태양광,6.0,부산,부산 강서구 르노삼성대로,35.089043,128.91002,거제,294,34.88818,128.60459,김해시,253,35.22981,128.89075,부산,159,35.10468,129.03203
808,1448,녹산표준형공장태양광,0.49248000000000003,부산,부산 강서구 녹산산단261로,35.09346,128.84601999999998,거제,294,34.88818,128.60459,김해시,253,35.22981,128.89075,부산,159,35.10468,129.03203
809,41407,Gridsol부산태양광,0.9118799999999999,부산,부산 강서구 화전산단5로,35.105488,128.87827,거제,294,34.88818,128.60459,김해시,253,35.22981,128.89075,부산,159,35.10468,129.03203
810,33033,신발산업진흥센터태양광,0.441,부산,부산 강서구 송정동,35.09282,128.84932,거제,294,34.88818,128.60459,김해시,253,35.22981,128.89075,부산,159,35.10468,129.03203
811,977,금호태양광발전기,1.0,서울,서울 강서구 외발산동,37.543842,126.820854,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
812,68059,만남태양광,0.055999999999999994,서울,서울 서초구 양재동,37.472004,127.03746000000001,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
813,30125,개화차량기지태양광,0.99,서울,서울 강서구 개화동,37.59133,126.81087,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
814,6051,건국대학교제4호태양광,0.1,서울,서울 광진구 능동로,37.550396,127.07606499999999,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
815,6048,건국대학교경영관태양광,0.0972,서울,서울 광진구 능동로,37.550396,127.07606499999999,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
816,6049,건국대학교 생명과학관 태양광,0.09792000000000001,서울,서울 광진구 능동로,37.550396,127.07606499999999,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
817,1457,서울나눔발전소1호태양광,2.5,서울,서울 강동구 암사동,37.559113,127.13168,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
818,62167,코원이에스햇빛송파,1.31544,서울,서울 송파구 장지동,37.478508,127.13658000000001,수원,119,37.25746,126.983,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
819,30126,고덕차량기지태양광,0.612,서울,서울 강동구 아리수로,37.562286,127.15446499999999,동두천,98,37.90188,127.0607,양평,202,37.48863,127.49446,서울,108,37.57142,126.9658
820,57256,세종태양광1호기,0.32731,세종,세종 금송로 625,36.46453563,127.2445436,대전,133,36.37198,127.37211,부여,236,36.27242,126.92079,천안,232,36.76217,127.29282
821,29886,수질복원센터태양광,1.5,세종,세종 대평동,36.47018,127.27484,대전,133,36.37198,127.37211,부여,236,36.27242,126.92079,천안,232,36.76217,127.29282
822,1996,오스템세종1호태양광발전기,1.5561,세종,세종 전의면 산단길,36.700253,127.22277,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
823,62106,KAC전의2공장태양광,1.7042400000000002,세종,세종 전의면 산단길,36.700253,127.22277,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
824,61899,케이에너지태양광,2.157,세종,세종,36.480064,127.28918999999999,대전,133,36.37198,127.37211,부여,236,36.27242,126.92079,천안,232,36.76217,127.29282
825,65582,한반도세종태양광발전기,4.025,세종,세종,36.480064,127.28918999999999,대전,133,36.37198,127.37211,부여,236,36.27242,126.92079,천안,232,36.76217,127.29282
826,56271,yk에너지9호,2.19184,세종,세종특별자치시 연동면,36.555298,127.32735,대전,133,36.37198,127.37211,부여,236,36.27242,126.92079,천안,232,36.76217,127.29282
827,62107,KAC울산물류센터태양광,1.8812849999999999,울산,울산 울주군 두서면,35.647945,129.1618,양산시,257,35.30737,129.02009,경주시,283,35.81747,129.20123,울산,152,35.58237,129.33469
828,4711,KCC울산물류센터 태양광발전소,1.86162,울산,울산 울주군 두서면,35.647945,129.1618,양산시,257,35.30737,129.02009,경주시,283,35.81747,129.20123,울산,152,35.58237,129.33469
829,65561,태기태양광,0.4,울산,울산 울주군 언양읍,35.569347,129.12587,양산시,257,35.30737,129.02009,경주시,283,35.81747,129.20123,울산,152,35.58237,129.33469
830,48683,(유)양정태양광1호 태화1호태양광,2.99376,울산,울산광역시 북구 명촌동,35.54965,129.36299,울릉도,115,37.48129,130.89863,부산,159,35.10468,129.03203,울산,152,35.58237,129.33469
831,56280,공암저수지수상태양광,0.99484,울산,울산 울주군 삼남면,35.540985,129.10853999999998,양산시,257,35.30737,129.02009,경주시,283,35.81747,129.20123,울산,152,35.58237,129.33469
832,59752,처용솔라2호태양광,0.47736000000000006,울산,울산 울주군 청량읍,35.493294,129.26935,양산시,257,35.30737,129.02009,부산,159,35.10468,129.03203,울산,152,35.58237,129.33469
833,2065,고연저수지수상태양광#1,0.93366,울산,울산 울주군 웅촌면,35.46129,129.20833000000002,양산시,257,35.30737,129.02009,부산,159,35.10468,129.03203,울산,152,35.58237,129.33469
834,12502,수산정수사업소태양광,0.998,인천,인천 남동구 수산동,37.43607,126.72951,수원,119,37.25746,126.983,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
835,12497,신인천발전본부 해수취수구 태양광,0.9072,인천,인천 서구 장도로,37.54814,126.60593999999999,파주,99,37.88589,126.76648,강화,201,37.70739,126.44634,인천,112,37.47772,126.6249
836,29860,[서인천]발전부지내 태양광 2단계,0.09045,인천,인천 서구 장도로,37.54814,126.60593999999999,파주,99,37.88589,126.76648,강화,201,37.70739,126.44634,인천,112,37.47772,126.6249
837,12472,신인천전망대법사면태양광,1.7423,인천,인천 서구 장도로,37.54814,126.60593999999999,파주,99,37.88589,126.76648,강화,201,37.70739,126.44634,인천,112,37.47772,126.6249
838,1819,남동정수장태양광,2.93661,인천,인천 남동구 장수동,37.457123,126.75304399999999,수원,119,37.25746,126.983,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
839,61890,공촌정수장태양광,1.469,인천,인천 서구 공촌동,37.54984,126.69986999999999,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
840,51343,IPA북항햇빛태양광,0.95265,인천,인천 서구 원창동,37.51149,126.64005,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
841,51344,인천항햇빛발전소9,1.43424,인천,인천 서구 원창동,37.51149,126.64005,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
842,57240,인천태양광2호기,0.95016,인천,인천 서구 원창동,37.51149,126.64005,파주,99,37.88589,126.76648,서울,108,37.57142,126.9658,인천,112,37.47772,126.6249
843,12404,영흥화력태양광#2,0.993,인천,인천 옹진군 영흥면,37.2559,126.48331999999999,강화,201,37.70739,126.44634,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
844,33859,솔라뱅크강화태양광,1.5,인천,인천 강화군 서도면,37.65042,126.23931999999999,강화,201,37.70739,126.44634,백령도,102,37.97396,124.71237,서산,129,36.77655689,126.49390764
845,19748,인천물류센터태양광,0.245,인천,인천 중구 항동,37.47389,126.61673,강화,201,37.70739,126.44634,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
846,61891,영진공사태양광,0.42,인천,인천 중구 신흥동3가,37.46285968,126.6389078,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
847,33845,신대륙물류 태양광발전소,1.13,인천,인천 중구 축항대로296번길,37.438828,126.62730400000001,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
848,12479,신인천소내태양광,0.2,인천,인천시 서구 경서동,37.556183,126.65133999999999,파주,99,37.88589,126.76648,강화,201,37.70739,126.44634,인천,112,37.47772,126.6249
849,426,에너지랜드태양광,0.9990000000000001,전남,전남 무안군 운남면,34.96224,126.34326999999999,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
850,430,에너지팜태양광,0.9990000000000001,전남,전남 무안군 운남면,34.96224,126.34326999999999,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
851,55500,조현준1호태양광발전소,0.0972,전남,전남 무안군 운남면,34.96224,126.34326999999999,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
852,12927,남희 태양광,0.49932,전남,전남 해남군 북평면,34.408115,126.6254,완도,170,34.3959,126.70182,진도군,268,34.47296,126.25846,제주,184,33.51411,126.52969
853,14429,유진북평1호,2.0015099999999997,전남,전남 해남군 북평면,34.408115,126.6254,완도,170,34.3959,126.70182,진도군,268,34.47296,126.25846,제주,184,33.51411,126.52969
854,26548,북평 태양광,0.4992,전남,전남 해남군 북평면,34.408115,126.6254,완도,170,34.3959,126.70182,진도군,268,34.47296,126.25846,제주,184,33.51411,126.52969
855,49435,은성에너지태양광발전,0.59985,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
856,21303,명사태양광,0.69552,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
857,62293,큰산태양광,0.397,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
858,37963,심천태양광,0.298,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
859,47998,유니온쏠라에너지태양광,0.39168000000000003,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
860,63794,한빛태양광a,1.9980000000000002,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
861,69980,현성산업태양광,0.67,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
862,69981,현성에너지태양광,1.646,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
863,49400,은성산업태양광,0.5394,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
864,36173,승현태양광b,0.099,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
865,63051,길성태양광,1.61595,전남,전남 완도군 신지면,34.33476,126.82719399999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
866,7410,한천3호 태양광,0.99792,전남,전남 화순군 한천면,34.97787,126.99871999999999,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
867,7411,한천2호 태양광,0.99792,전남,전남 화순군 한천면,34.97787,126.99871999999999,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
868,56042,금전햇빛1호태양광,2.0038400000000003,전남,전남 화순군 한천면,34.97787,126.99871999999999,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
869,48663,(유)썬에너팜태양광,0.99792,전남,전남 화순군 한천면,34.97787,126.99871999999999,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
870,32925,SOLVIC2호 태양광발전소,0.7259399999999999,전남,전남 광양시 컨부두로,34.906853,127.66568000000001,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
871,58661,썬사랑진도태양광,0.4,전남,전남 진도군 군내면,34.512516,126.29198999999998,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,해남,261,34.55375,126.56907
872,58662,신동진도태양광,0.39899999999999997,전남,전남 진도군 군내면,34.512516,126.29198999999998,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,해남,261,34.55375,126.56907
873,58376,진도성환태양광,1.0,전남,전남 진도군 군내면,34.512516,126.29198999999998,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,해남,261,34.55375,126.56907
874,58660,진도쏠라태양광#2,0.924,전남,전남 진도군 군내면,34.512516,126.29198999999998,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,해남,261,34.55375,126.56907
875,58663,진도쏠라태양광#1,0.39899999999999997,전남,전남 진도군 군내면,34.512516,126.29198999999998,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,해남,261,34.55375,126.56907
876,13444,삼당에코태양광,0.998,전남,전남 진도군 삼당리,34.428143,126.18818999999999,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105,고산,185,33.29382,126.16283
877,44734,온스타1호태양광발전기,0.499275,전남,전남 순천시 서면,34.994694,127.48832,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
878,65548,하이에스2호 태양광,0.29784,전남,전남 순천시 서면,34.994694,127.48832,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
879,21032,매일태양광,0.496,전남,전남 순천시 서면,34.994694,127.48832,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
880,65547,하이에스1호 태양광,0.29784,전남,전남 순천시 서면,34.994694,127.48832,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
881,48647,삼원쏠라텍 태양광발전소,0.99864,전남,전남 순천시 서면,34.994694,127.48832,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
882,9268,균남1호태양광,0.5,전남,전남 순천시 서면,34.994694,127.48832,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
883,48646,삼원썬텍 태양광발전소,0.99864,전남,전남 순천시 서면,34.994694,127.48832,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
884,9269,균남2호 태양광,0.4964,전남,전남 순천시 서면,34.994694,127.48832,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
885,2193,장성복합물류태양광,1.854,전남,전남 장성군 서삼면,35.330345,126.77006000000002,광주,156,35.17294,126.89156,고창,172,35.34824,126.599,고창군,251,35.42668,126.69724
886,65565,장산2호태양광,0.48804,전남,전남 장성군 서삼면,35.330345,126.77006000000002,광주,156,35.17294,126.89156,고창,172,35.34824,126.599,고창군,251,35.42668,126.69724
887,44631,온누리나주태양광,1.8,전남,전남 나주시 공산면,34.94333,126.60813999999999,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.78408333,목포,165,34.81732,126.38151
888,65942,신재생나주태양광,0.3,전남,전남 나주시 공산면,34.94333,126.60813999999999,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.78408333,목포,165,34.81732,126.38151
